Uganda|KANUNGU|KINKIIZI|RUGYEYO|KASHOJWA|RUTOOMA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KASHOJWA|SHUNGA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|BIKOMERO
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|BUNYORO
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|BURORA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|KABASHAKYI
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|KAGASHE
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|KATEREZA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|MARONKO
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|MIRINDI
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|NYABIHAZI
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|RWAKIBANGA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KATUNGU|RWAKISHANA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|IRENGA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|KATEBERE
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|KIGARAMA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|KITUMBWE
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|MAHWA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|MAKANGA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|NYAMITUMBA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|RWAMAZO
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|RWEIBARE
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KAYUNGWE|RWENCUNCU
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|BUHINGIRO
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|BUSHEKWE
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|KARUBANDA
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|KATUNGU
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|KESASI
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|MIRINDI
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|NKONI
Uganda|KANUNGU|KINKIIZI|RUGYEYO|KITOJO|RUGARAMBIRO
